Entity,Code,Year,Oil production (TWh)
Ecuador,ECU,1975,100.195
Ecuador,ECU,1976,117.318
Ecuador,ECU,1977,114.252
Ecuador,ECU,1978,126.441
Ecuador,ECU,1979,133.909
Ecuador,ECU,1980,128.036
Ecuador,ECU,1981,132.042
Ecuador,ECU,1982,132.042
Ecuador,ECU,1983,148.845
Ecuador,ECU,1984,161.901
Ecuador,ECU,1985,176.76
Ecuador,ECU,1986,184.228
Ecuador,ECU,1987,109.016
Ecuador,ECU,1988,191.597
Ecuador,ECU,1989,176.958
Ecuador,ECU,1990,180.237
Ecuador,ECU,1991,189.315
Ecuador,ECU,1992,202.68
Ecuador,ECU,1993,217.428
Ecuador,ECU,1994,239.209
Ecuador,ECU,1995,243.822
Ecuador,ECU,1996,242.985
Ecuador,ECU,1997,244.81
Ecuador,ECU,1998,237.342
Ecuador,ECU,1999,236.098
Ecuador,ECU,2000,250.713
Ecuador,ECU,2001,254.384
Ecuador,ECU,2002,244.684
Ecuador,ECU,2003,260.864
Ecuador,ECU,2004,328.974
Ecuador,ECU,2005,331.81
Ecuador,ECU,2006,334.1
Ecuador,ECU,2007,318.796
Ecuador,ECU,2008,315.694
Ecuador,ECU,2009,303.223
Ecuador,ECU,2010,303.237
Ecuador,ECU,2011,311.286
Ecuador,ECU,2012,314.639
Ecuador,ECU,2013,327.93
Ecuador,ECU,2014,346.36
Ecuador,ECU,2015,337.984
Ecuador,ECU,2016,342.215
Ecuador,ECU,2017,330.651
Ecuador,ECU,2018,321.893
Ecuador,ECU,2019,330.458
Egypt,EGY,1900,0
Egypt,EGY,1901,0
Egypt,EGY,1902,0
Egypt,EGY,1903,0
Egypt,EGY,1904,0
Egypt,EGY,1905,0
Egypt,EGY,1906,0
Egypt,EGY,1907,0
Egypt,EGY,1908,0
Egypt,EGY,1909,0
Egypt,EGY,1910,0
Egypt,EGY,1911,0.035
Egypt,EGY,1912,0.326
Egypt,EGY,1913,0.151
Egypt,EGY,1914,1.163
Egypt,EGY,1915,0.349
Egypt,EGY,1916,0.675
Egypt,EGY,1917,1.593
Egypt,EGY,1918,3.28
Egypt,EGY,1919,2.605
Egypt,EGY,1920,1.721
Egypt,EGY,1921,2.128
Egypt,EGY,1922,2.012
Egypt,EGY,1923,1.779
Egypt,EGY,1924,1.896
Egypt,EGY,1925,2.093
Egypt,EGY,1926,2.012
Egypt,EGY,1927,2.152
Egypt,EGY,1928,3.117
Egypt,EGY,1929,3.163
Egypt,EGY,1930,3.315
Egypt,EGY,1931,3.361
Egypt,EGY,1932,3.152
Egypt,EGY,1933,2.768
Egypt,EGY,1934,2.57
Egypt,EGY,1935,2.117
Egypt,EGY,1936,2.128
Egypt,EGY,1937,1.989
Egypt,EGY,1938,2.628
Egypt,EGY,1939,7.746
Egypt,EGY,1940,10.804
Egypt,EGY,1941,14.2
Egypt,EGY,1942,13.747
Egypt,EGY,1943,14.945
Egypt,EGY,1944,15.735
Egypt,EGY,1945,15.701
Egypt,EGY,1946,14.91
Egypt,EGY,1947,15.514
Egypt,EGY,1948,21.876
Egypt,EGY,1949,26.621
Egypt,EGY,1950,30.319
Egypt,EGY,1951,27.121
Egypt,EGY,1952,27.354
Egypt,EGY,1953,27.342
Egypt,EGY,1954,22.911
Egypt,EGY,1955,21.178
Egypt,EGY,1956,20.108
Egypt,EGY,1957,27.877
Egypt,EGY,1958,37.03
Egypt,EGY,1959,36.693
Egypt,EGY,1960,38.6
Egypt,EGY,1961,44.415
Egypt,EGY,1962,55.068
Egypt,EGY,1963,65.686
Egypt,EGY,1964,73.909
Egypt,EGY,1965,75.217
Egypt,EGY,1966,72.651
Egypt,EGY,1967,64.802
Egypt,EGY,1968,99.589
Egypt,EGY,1969,142.759
Egypt,EGY,1970,190.469
Egypt,EGY,1971,173.609
Egypt,EGY,1972,124.471
Egypt,EGY,1973,98.451
Egypt,EGY,1974,86.538
Egypt,EGY,1975,136.245
Egypt,EGY,1976,192.861
Egypt,EGY,1977,242.672
Egypt,EGY,1978,292.484
Egypt,EGY,1979,303.515
Egypt,EGY,1980,345.779
Egypt,EGY,1981,373.321
Egypt,EGY,1982,386.813
Egypt,EGY,1983,422.993
Egypt,EGY,1984,485.763
Egypt,EGY,1985,523.278
Egypt,EGY,1986,477.623
Egypt,EGY,1987,537.003
Egypt,EGY,1988,513.606
Egypt,EGY,1989,516.939
Egypt,EGY,1990,528.294
Egypt,EGY,1991,527.354
Egypt,EGY,1992,533.937
Egypt,EGY,1993,551.842
Egypt,EGY,1994,539.882
Egypt,EGY,1995,540.939
Egypt,EGY,1996,523.429
Egypt,EGY,1997,508.474
Egypt,EGY,1998,498.837
Egypt,EGY,1999,480.248
Egypt,EGY,2000,451.871
Egypt,EGY,2001,436.579
Egypt,EGY,2002,432.405
Egypt,EGY,2003,430.453
Egypt,EGY,2004,404.539
Egypt,EGY,2005,385.109
Egypt,EGY,2006,385.044
Egypt,EGY,2007,392.572
Egypt,EGY,2008,402.376
Egypt,EGY,2009,409.408
Egypt,EGY,2010,406.738
Egypt,EGY,2011,401.733
Egypt,EGY,2012,403.209
Egypt,EGY,2013,398.97
Egypt,EGY,2014,408.017
Egypt,EGY,2015,411.394
Egypt,EGY,2016,392.862
Egypt,EGY,2017,373.623
Egypt,EGY,2018,397.016
Egypt,EGY,2019,389.559
El Salvador,SLV,1980,0
El Salvador,SLV,1981,0
El Salvador,SLV,1982,0
El Salvador,SLV,1983,0
El Salvador,SLV,1984,0
El Salvador,SLV,1985,0
El Salvador,SLV,1986,0
El Salvador,SLV,1987,0
El Salvador,SLV,1988,0
El Salvador,SLV,1989,0
El Salvador,SLV,1991,0
El Salvador,SLV,1992,0
El Salvador,SLV,1993,0
El Salvador,SLV,1994,0
El Salvador,SLV,1996,0
El Salvador,SLV,1997,0
El Salvador,SLV,1998,0
El Salvador,SLV,1999,0
Equatorial Guinea,GNQ,1992,1.153
Equatorial Guinea,GNQ,1993,2.875
Equatorial Guinea,GNQ,1994,2.875
Equatorial Guinea,GNQ,1995,4.025
Equatorial Guinea,GNQ,1996,9.802
Equatorial Guinea,GNQ,1997,34.503
Equatorial Guinea,GNQ,1998,47.728
Equatorial Guinea,GNQ,1999,57.504
Equatorial Guinea,GNQ,2000,66.148
Equatorial Guinea,GNQ,2001,108.622
Equatorial Guinea,GNQ,2002,128.905
Equatorial Guinea,GNQ,2003,147.719
Equatorial Guinea,GNQ,2004,192.3
Equatorial Guinea,GNQ,2005,202.829
Equatorial Guinea,GNQ,2006,200.244
Equatorial Guinea,GNQ,2007,205.862
Equatorial Guinea,GNQ,2008,204.131
Equatorial Guinea,GNQ,2009,181.615
Equatorial Guinea,GNQ,2010,167.84
Equatorial Guinea,GNQ,2011,164.577
Equatorial Guinea,GNQ,2012,176.064
Equatorial Guinea,GNQ,2013,153.67
Equatorial Guinea,GNQ,2014,154.187
Equatorial Guinea,GNQ,2015,141.017
Equatorial Guinea,GNQ,2016,120.958
Equatorial Guinea,GNQ,2017,104.108
Equatorial Guinea,GNQ,2018,100.988
Equatorial Guinea,GNQ,2019,95.149
Eritrea,ERI,1994,0
Eritrea,ERI,1995,0
Eritrea,ERI,1996,0
Eritrea,ERI,1997,0
Eritrea,ERI,1998,0
Eritrea,ERI,1999,0
Eritrea,ERI,2000,0
Eritrea,ERI,2001,0
Eritrea,ERI,2002,0
Eritrea,ERI,2003,0
Eritrea,ERI,2004,0
Eritrea,ERI,2005,0
Eritrea,ERI,2006,0
Eritrea,ERI,2007,0
Eritrea,ERI,2008,0
Eritrea,ERI,2009,0
Eritrea,ERI,2010,0
Eritrea,ERI,2011,0
Eritrea,ERI,2012,0
Eritrea,ERI,2013,0
Eritrea,ERI,2014,0
Eritrea,ERI,2015,0
Eritrea,ERI,2016,0
Ethiopia,ETH,1980,0
Ethiopia,ETH,1981,0
Ethiopia,ETH,1982,0
Ethiopia,ETH,1983,0
Ethiopia,ETH,1984,0
Ethiopia,ETH,1985,0
Ethiopia,ETH,1986,0
Ethiopia,ETH,1987,0
Ethiopia,ETH,1988,0
Ethiopia,ETH,1989,0
Ethiopia,ETH,1991,0
Ethiopia,ETH,1992,0
Ethiopia,ETH,1993,0
Ethiopia,ETH,1994,0
Ethiopia,ETH,1996,0
Ethiopia,ETH,1997,0
Ethiopia,ETH,1998,0
Ethiopia,ETH,1999,0
Eurasia,,1900,120.278
Eurasia,,1901,134.489
Eurasia,,1902,127.744
Eurasia,,1903,119.917
Eurasia,,1904,124.72
Eurasia,,1905,86.737
Eurasia,,1906,93.877
Eurasia,,1907,99.483
Eurasia,,1908,100.332
Eurasia,,1909,106.717
Eurasia,,1910,110.962
Eurasia,,1911,105.31
Eurasia,,1912,106.589
Eurasia,,1913,104.798
Eurasia,,1914,103.856
Eurasia,,1915,107.822
Eurasia,,1916,114.8
Eurasia,,1917,101.844
Eurasia,,1918,42.915
Eurasia,,1919,51.602
Eurasia,,1920,45.357
Eurasia,,1921,44.194
Eurasia,,1922,54.661
Eurasia,,1923,61.639
Eurasia,,1924,70.943
Eurasia,,1925,82.573
Eurasia,,1926,96.529
Eurasia,,1927,119.789
Eurasia,,1928,134.908
Eurasia,,1929,159.331
Eurasia,,1930,215.155
Eurasia,,1931,260.512
Eurasia,,1932,248.882
Eurasia,,1933,250.045
Eurasia,,1934,281.446
Eurasia,,1935,293.076
Eurasia,,1936,318.662
Eurasia,,1937,331.455
Eurasia,,1938,351.226
Eurasia,,1939,352.389
Eurasia,,1940,361.693
Eurasia,,1941,374.498
Eurasia,,1942,357.983
Eurasia,,1943,318.197
Eurasia,,1944,433.032
Eurasia,,1945,225.622
Eurasia,,1946,252.906
Eurasia,,1947,302.636
Eurasia,,1948,340.166
Eurasia,,1949,388.954
Eurasia,,1950,440.521
Eurasia,,1951,491.403
Eurasia,,1952,550.227
Eurasia,,1953,613.797
Eurasia,,1954,689.439
Eurasia,,1955,823.323
Eurasia,,1956,974.665
Eurasia,,1957,1143.765
Eurasia,,1958,1316.703
Eurasia,,1959,1506.749
Eurasia,,1960,1719.602
Eurasia,,1961,1931.372
Eurasia,,1962,2166.019
Eurasia,,1963,2396.584
Eurasia,,1964,2600.505
Eurasia,,1965,2824.79
Eurasia,,1966,3083.406
Eurasia,,1967,3350.234
Eurasia,,1968,3595.417
Eurasia,,1969,3818.981
Eurasia,,1970,4105.847
Eurasia,,1971,4385.386
Eurasia,,1972,4657.121
Eurasia,,1973,4989.704
Eurasia,,1974,5336.407
Eurasia,,1975,5708.02
Eurasia,,1976,6046.174
Eurasia,,1977,6347.647
Eurasia,,1978,6646.911
Eurasia,,1979,6810.196
Eurasia,,1980,7516.652
Eurasia,,1981,7593.434
Eurasia,,1982,7639.131
Eurasia,,1983,7683.569
Eurasia,,1984,7639.004
Eurasia,,1985,7448.82
Eurasia,,1986,7683.969
Eurasia,,1987,7777.106
Eurasia,,1988,7809.218
Eurasia,,1989,7563.986
Eurasia,,1990,7098.12
Eurasia,,1991,6477.054
Eurasia,,1992,5527.783
Eurasia,,1993,4904.278
Eurasia,,1994,4531.011
Eurasia,,1995,4449.684
Eurasia,,1996,4404.353
Eurasia,,1997,4488.372
Eurasia,,1998,4510.2
Eurasia,,1999,4741.8
Eurasia,,2000,5086.277
Eurasia,,2001,5439.672
Eurasia,,2002,5850.582
Eurasia,,2003,6445.527
Eurasia,,2004,7029.515
Eurasia,,2005,7273.523
Eurasia,,2006,7544.72
Eurasia,,2007,7834.611
Eurasia,,2008,7818.328
Eurasia,,2009,8036.003
Eurasia,,2010,8244.318
Eurasia,,2011,8312.836
Eurasia,,2012,8399.496
Eurasia,,2013,8481.2
Eurasia,,2014,8551.242
Eurasia,,2015,8671.734
Eurasia,,2016,8790.38
Europe,,1900,7.548
Europe,,1901,8.746
Europe,,1902,10.502
Europe,,1903,13.421
Europe,,1904,16.887
Europe,,1905,18.224
Europe,,1906,20.934
Europe,,1907,27.807
Europe,,1908,34.995
Europe,,1909,41.752
Europe,,1910,37.739
Europe,,1911,37.6
Europe,,1912,37.088
Europe,,1913,36.611
Europe,,1914,32.68
Europe,,1915,28.656
Europe,,1916,22.167
Europe,,1917,19.143
Europe,,1918,21.457
Europe,,1919,20.76
Europe,,1920,23.016
Europe,,1921,23.086
Europe,,1922,25.819
Europe,,1923,27.749
Europe,,1924,32.331
Europe,,1925,38.437
Europe,,1926,49.183
Europe,,1927,53.324
Europe,,1928,60.604
Europe,,1929,66.407
Europe,,1930,78.34
Europe,,1931,89.853
Europe,,1932,96.017
Europe,,1933,96.471
Europe,,1934,109.834
Europe,,1935,109.822
Europe,,1936,114.125
Europe,,1937,96.924
Europe,,1938,93.377
Europe,,1939,93.529
Europe,,1940,97.704
Europe,,1941,93.145
Europe,,1942,101.902
Europe,,1943,102.123
Europe,,1944,81.073
Europe,,1945,76.374
Europe,,1946,79.933
Europe,,1947,77.816
Europe,,1948,84.62
Europe,,1949,99.437
Europe,,1950,113.986
Europe,,1951,140.235
Europe,,1952,174.485
Europe,,1953,202.153
Europe,,1954,226.715
Europe,,1955,259.675
Europe,,1956,274.561
Europe,,1957,293.181
Europe,,1958,301.636
Europe,,1959,317.697
Europe,,1960,342.132
Europe,,1961,362.612
Europe,,1962,381.453
Europe,,1963,401.096
Europe,,1964,427.647
Europe,,1965,452.903
Europe,,1966,460.102
Europe,,1967,475.081
Europe,,1968,482.082
Europe,,1969,488.178
Europe,,1970,487.539
Europe,,1971,483.287
Europe,,1972,500.99
Europe,,1973,503.873
Europe,,1974,506.632
Europe,,1975,607.642
Europe,,1976,776.889
Europe,,1977,1077.384
Europe,,1978,1294.762
Europe,,1979,1594.095
Europe,,1980,1664.777
Europe,,1981,1754.746
Europe,,1982,1952.577
Europe,,1983,2191.217
Europe,,1984,2376.163
Europe,,1985,2523.151
Europe,,1986,2567.685
Europe,,1987,2614.178
Europe,,1988,2589.774
Europe,,1989,2523.782
Europe,,1990,2590.947
Europe,,1991,2720.208
Europe,,1992,2895.669
Europe,,1993,3030.645
Europe,,1994,3519.067
Europe,,1995,3659.614
Europe,,1996,3845.106
Europe,,1997,3844.945
Europe,,1998,3811.841
Europe,,1999,3872.252
Europe,,2000,3894.414
Europe,,2001,3785.981
Europe,,2002,3762.352
Europe,,2003,3600.823
Europe,,2004,3445.026
Europe,,2005,3170.093
Europe,,2006,2930.967
Europe,,2007,2788.008
Europe,,2008,2654.58
Europe,,2009,2506.953
Europe,,2010,2319.632
Europe,,2011,2116.372
Europe,,2012,1944.685
Europe,,2013,1844.426
Europe,,2014,1853.091
Europe,,2015,1932.652
Europe,,2016,1947.278
Europe,,2017,1914.12
Europe,,2018,1894.521
Europe,,2019,1832.245
Europe (other),,1965,276.612
Europe (other),,1966,285.901
Europe (other),,1967,297.802
Europe (other),,1968,305.059
Europe (other),,1969,311.433
Europe (other),,1970,309.483
Europe (other),,1971,298.081
Europe (other),,1972,295.666
Europe (other),,1973,296.943
Europe (other),,1974,295.828
Europe (other),,1975,292.38
Europe (other),,1976,284.589
Europe (other),,1977,275.718
Europe (other),,1978,280.292
Europe (other),,1979,291.637
Europe (other),,1980,277.041
Europe (other),,1981,267.079
Europe (other),,1982,279.387
Europe (other),,1983,301.192
Europe (other),,1984,303.201
Europe (other),,1985,393.93
Europe (other),,1986,397.321
Europe (other),,1987,385.222
Europe (other),,1988,374.308
Europe (other),,1989,360.583
Europe (other),,1990,356.415
Europe (other),,1991,358.946
Europe (other),,1992,339.463
Europe (other),,1993,312.792
Europe (other),,1994,314.29
Europe (other),,1995,297.674
Europe (other),,1996,281.964
Europe (other),,1997,268.52
Europe (other),,1998,258.764
Europe (other),,1999,241.02
Europe (other),,2000,239.58
Europe (other),,2001,238.227
Europe (other),,2002,246.925
Europe (other),,2003,249.663
Europe (other),,2004,245.022
Europe (other),,2005,232.66
Europe (other),,2006,227.94
Europe (other),,2007,227.266
Europe (other),,2008,216.227
Europe (other),,2009,204.034
Europe (other),,2010,195.772
Europe (other),,2011,193.343
Europe (other),,2012,193.923
Europe (other),,2013,198.75
Europe (other),,2014,196.463
Europe (other),,2015,191.945
Europe (other),,2016,181.5
Europe (other),,2017,174.381
Europe (other),,2018,176.944
Europe (other),,2019,171.587
France,FRA,1900,0
France,FRA,1901,0
France,FRA,1902,0
France,FRA,1903,0
France,FRA,1904,0
France,FRA,1905,0
France,FRA,1906,0
France,FRA,1907,0
France,FRA,1908,0
France,FRA,1909,0
France,FRA,1910,0
France,FRA,1911,0
France,FRA,1912,0
France,FRA,1913,0.64
France,FRA,1914,0
France,FRA,1915,0
France,FRA,1916,0
France,FRA,1917,0
France,FRA,1918,0.605
France,FRA,1919,0.558
France,FRA,1920,0.64
France,FRA,1921,0.651
France,FRA,1922,0.814
France,FRA,1923,0.814
France,FRA,1924,0.861
France,FRA,1925,0.756
France,FRA,1926,0.779
France,FRA,1927,0.849
France,FRA,1928,0.861
France,FRA,1929,0.872
France,FRA,1930,0.884
France,FRA,1931,0.861
France,FRA,1932,0.872
France,FRA,1933,0.919
France,FRA,1934,0.907
France,FRA,1935,0.884
France,FRA,1936,0.814
France,FRA,1937,0.814
France,FRA,1938,0.837
France,FRA,1939,0.814
France,FRA,1940,0.802
France,FRA,1941,0.675
France,FRA,1942,0.756
France,FRA,1943,0.791
France,FRA,1944,0.686
France,FRA,1945,0.337
France,FRA,1946,0.605
France,FRA,1947,0.582
France,FRA,1948,0.605
France,FRA,1949,0.675
France,FRA,1950,1.489
France,FRA,1951,3.384
France,FRA,1952,4.071
France,FRA,1953,4.268
France,FRA,1954,5.873
France,FRA,1955,10.211
France,FRA,1956,14.7
France,FRA,1957,16.41
France,FRA,1958,16.119
France,FRA,1959,18.817
France,FRA,1960,22.993
France,FRA,1961,25.156
France,FRA,1962,27.563
France,FRA,1963,29.331
France,FRA,1964,33.099
Gabon,GAB,1900,0
Gabon,GAB,1901,0
Gabon,GAB,1902,0
Gabon,GAB,1903,0
Gabon,GAB,1904,0
Gabon,GAB,1905,0
Gabon,GAB,1906,0
Gabon,GAB,1907,0
Gabon,GAB,1908,0
Gabon,GAB,1909,0
Gabon,GAB,1910,0
Gabon,GAB,1911,0
Gabon,GAB,1912,0
Gabon,GAB,1913,0
Gabon,GAB,1914,0
Gabon,GAB,1915,0
Gabon,GAB,1916,0
Gabon,GAB,1917,0
Gabon,GAB,1918,0
Gabon,GAB,1919,0
Gabon,GAB,1920,0
Gabon,GAB,1921,0
Gabon,GAB,1922,0
Gabon,GAB,1923,0
Gabon,GAB,1924,0
Gabon,GAB,1925,0
Gabon,GAB,1926,0
Gabon,GAB,1927,0
Gabon,GAB,1928,0
Gabon,GAB,1929,0
Gabon,GAB,1930,0
Gabon,GAB,1931,0
Gabon,GAB,1932,0
Gabon,GAB,1933,0
Gabon,GAB,1934,0
Gabon,GAB,1935,0
Gabon,GAB,1936,0
Gabon,GAB,1937,0
Gabon,GAB,1938,0
Gabon,GAB,1939,0
Gabon,GAB,1940,0
Gabon,GAB,1941,0
Gabon,GAB,1942,0
Gabon,GAB,1943,0
Gabon,GAB,1944,0
Gabon,GAB,1945,0
Gabon,GAB,1946,0
Gabon,GAB,1947,0
Gabon,GAB,1948,0
Gabon,GAB,1949,0
Gabon,GAB,1950,0
Gabon,GAB,1951,0
Gabon,GAB,1952,0
Gabon,GAB,1953,0
Gabon,GAB,1954,0
Gabon,GAB,1955,0
Gabon,GAB,1956,0
Gabon,GAB,1957,2.012
Gabon,GAB,1958,5.873
Gabon,GAB,1959,8.757
Gabon,GAB,1960,9.304
Gabon,GAB,1961,9.002
Gabon,GAB,1962,9.618
Gabon,GAB,1963,10.327
Gabon,GAB,1964,12.305
Gabon,GAB,1965,14.688
Gabon,GAB,1966,16.801
Gabon,GAB,1967,40
Gabon,GAB,1968,53.887
Gabon,GAB,1969,58.369
Gabon,GAB,1970,62.967
Gabon,GAB,1971,67.286
Gabon,GAB,1972,73.185
Gabon,GAB,1973,88.21
Gabon,GAB,1974,118.457
Gabon,GAB,1975,131.38
Gabon,GAB,1976,131.484
Gabon,GAB,1977,130.822
Gabon,GAB,1978,123.078
Gabon,GAB,1979,113.766
Gabon,GAB,1980,103.281
Gabon,GAB,1981,88.848
Gabon,GAB,1982,90.474
Gabon,GAB,1983,91.368
Gabon,GAB,1984,101.365
Gabon,GAB,1985,100.158
Gabon,GAB,1986,96.314
Gabon,GAB,1987,89.742
Gabon,GAB,1988,103.246
Gabon,GAB,1989,118.747
Gabon,GAB,1990,156.669
Gabon,GAB,1991,170.776
Gabon,GAB,1992,167.804
Gabon,GAB,1993,176.756
Gabon,GAB,1994,195.496
Gabon,GAB,1995,206.167
Gabon,GAB,1996,211.903
Gabon,GAB,1997,211.253
Gabon,GAB,1998,195.624
Gabon,GAB,1999,197.099
Gabon,GAB,2000,160.453
Gabon,GAB,2001,151.898
Gabon,GAB,2002,148.419
Gabon,GAB,2003,158.855
Gabon,GAB,2004,158.709
Gabon,GAB,2005,156.727
Gabon,GAB,2006,140.268
Gabon,GAB,2007,142.364
Gabon,GAB,2008,139.276
Gabon,GAB,2009,139.723
Gabon,GAB,2010,135.198
Gabon,GAB,2011,136.987
Gabon,GAB,2012,128.564
Gabon,GAB,2013,123.724
Gabon,GAB,2014,122.275
Gabon,GAB,2015,123.802
Gabon,GAB,2016,128.279
Gabon,GAB,2017,121.788
Gabon,GAB,2018,112.153
Gabon,GAB,2019,126.388
Georgia,GEO,1992,1.831
Georgia,GEO,1993,1.259
Georgia,GEO,1994,1.139
Georgia,GEO,1995,0.63
Georgia,GEO,1996,0.758
Georgia,GEO,1997,1.684
Georgia,GEO,1998,1.38
Georgia,GEO,1999,1.385
Georgia,GEO,2000,1.263
Georgia,GEO,2001,1.259
Georgia,GEO,2002,0.932
Georgia,GEO,2003,1.763
Georgia,GEO,2004,1.263
Georgia,GEO,2005,1.259
Georgia,GEO,2006,0.63
Georgia,GEO,2007,0.63
Georgia,GEO,2008,0.631
Georgia,GEO,2009,0.63
Georgia,GEO,2010,0.63
Georgia,GEO,2011,0.63
Georgia,GEO,2012,0.631
Georgia,GEO,2013,0.63
Georgia,GEO,2014,0.63
Georgia,GEO,2015,0.503
Georgia,GEO,2016,0.253
Germany,DEU,1900,0.582
Germany,DEU,1901,0.512
Germany,DEU,1902,0.582
Germany,DEU,1903,0.733
Germany,DEU,1904,1.047
Germany,DEU,1905,0.919
Germany,DEU,1906,0.942
Germany,DEU,1907,1.233
Germany,DEU,1908,1.64
Germany,DEU,1909,1.593
Germany,DEU,1910,1.628
Germany,DEU,1911,1.593
Germany,DEU,1912,1.57
Germany,DEU,1913,1.407
Germany,DEU,1914,1.279
Germany,DEU,1915,1.151
Germany,DEU,1916,1.082
Germany,DEU,1917,1.058
Germany,DEU,1918,0.442
Germany,DEU,1919,0.43
Germany,DEU,1920,0.407
Germany,DEU,1921,0.442
Germany,DEU,1922,0.488
Germany,DEU,1923,0.593
Germany,DEU,1924,0.686
Germany,DEU,1925,0.919
Germany,DEU,1926,1.105
Germany,DEU,1927,1.128
Germany,DEU,1928,1.07
Germany,DEU,1929,1.198
Germany,DEU,1930,2.024
Germany,DEU,1931,2.663
Germany,DEU,1932,2.675
Germany,DEU,1933,2.78
Germany,DEU,1934,3.698
Germany,DEU,1935,4.966
Germany,DEU,1936,5.175
Germany,DEU,1937,5.245
Germany,DEU,1938,7.083
Germany,DEU,1939,8.606
Germany,DEU,1940,12.281
Germany,DEU,1941,10.49
Germany,DEU,1942,8.653
Germany,DEU,1943,8.269
Germany,DEU,1944,8.397
Germany,DEU,1945,6.315
Germany,DEU,1946,7.56
Germany,DEU,1947,6.711
Germany,DEU,1948,7.385
Germany,DEU,1949,9.792
Germany,DEU,1950,13.014
Germany,DEU,1951,15.898
Germany,DEU,1952,20.411
Germany,DEU,1953,25.458
Germany,DEU,1954,31.006
Germany,DEU,1955,36.6
Germany,DEU,1956,40.821
Germany,DEU,1957,46.113
Germany,DEU,1958,51.614
Germany,DEU,1959,59.429
Germany,DEU,1960,64.314
Germany,DEU,1961,72.187
Germany,DEU,1962,79.154
Germany,DEU,1963,86.271
Germany,DEU,1964,89.935
Ghana,GHA,1900,0
Ghana,GHA,1901,0
Ghana,GHA,1902,0
Ghana,GHA,1903,0
Ghana,GHA,1904,0
Ghana,GHA,1905,0
Ghana,GHA,1906,0
Ghana,GHA,1907,0
Ghana,GHA,1908,0
Ghana,GHA,1909,0
Ghana,GHA,1910,0
Ghana,GHA,1911,0
Ghana,GHA,1912,0
Ghana,GHA,1913,0
Ghana,GHA,1914,0
Ghana,GHA,1915,0
Ghana,GHA,1916,0
Ghana,GHA,1917,0
Ghana,GHA,1918,0
Ghana,GHA,1919,0
Ghana,GHA,1920,0
Ghana,GHA,1921,0
Ghana,GHA,1922,0
Ghana,GHA,1923,0
Ghana,GHA,1924,0
Ghana,GHA,1925,0
Ghana,GHA,1926,0
Ghana,GHA,1927,0
Ghana,GHA,1928,0
Ghana,GHA,1929,0
Ghana,GHA,1930,0
Ghana,GHA,1931,0
Ghana,GHA,1932,0
Ghana,GHA,1933,0
Ghana,GHA,1934,0
Ghana,GHA,1935,0
Ghana,GHA,1936,0
Ghana,GHA,1937,0
Ghana,GHA,1938,0
Ghana,GHA,1939,0
Ghana,GHA,1940,0
Ghana,GHA,1941,0
Ghana,GHA,1942,0
Ghana,GHA,1943,0
Ghana,GHA,1944,0
Ghana,GHA,1945,0
Ghana,GHA,1946,0
Ghana,GHA,1947,0
Ghana,GHA,1948,0
Ghana,GHA,1949,0
Ghana,GHA,1950,0
Ghana,GHA,1951,0
Ghana,GHA,1952,0
Ghana,GHA,1953,0
Ghana,GHA,1954,0
Ghana,GHA,1955,0
Ghana,GHA,1956,0
Ghana,GHA,1957,0
Ghana,GHA,1958,0
Ghana,GHA,1959,0
Ghana,GHA,1960,0
Ghana,GHA,1961,0
Ghana,GHA,1962,0
Ghana,GHA,1963,0
Ghana,GHA,1964,0
Ghana,GHA,1965,0
Ghana,GHA,1966,0
Ghana,GHA,1967,0
Ghana,GHA,1968,0
Ghana,GHA,1969,0
Ghana,GHA,1970,0
Ghana,GHA,1971,0
Ghana,GHA,1972,0
Ghana,GHA,1973,0
Ghana,GHA,1974,0
Ghana,GHA,1975,0
Ghana,GHA,1976,0
Ghana,GHA,1977,0
Ghana,GHA,1978,0.233
Ghana,GHA,1979,0.233
Ghana,GHA,1980,1.267
Ghana,GHA,1981,1.264
Ghana,GHA,1982,1.264
Ghana,GHA,1983,1.264
Ghana,GHA,1984,1.267
Ghana,GHA,1985,0.631
Ghana,GHA,1986,0.191
Ghana,GHA,1987,0
Ghana,GHA,1988,0
Ghana,GHA,1989,0
Ghana,GHA,1990,0
Ghana,GHA,1991,0
Ghana,GHA,1992,0.701
Ghana,GHA,1993,1.017
Ghana,GHA,1994,0.89
Ghana,GHA,1995,2.542
Ghana,GHA,1996,3.824
Ghana,GHA,1997,3.178
Ghana,GHA,1998,3.178
Ghana,GHA,1999,3.813
Ghana,GHA,2000,4.461
Ghana,GHA,2001,4.449
Ghana,GHA,2002,4.449
Ghana,GHA,2003,4.449
Ghana,GHA,2004,4.461
Ghana,GHA,2005,3.813
Ghana,GHA,2006,3.813
Ghana,GHA,2007,3.813
Ghana,GHA,2008,3.824
Ghana,GHA,2009,3.813
Ghana,GHA,2010,4.569
Ghana,GHA,2011,48.627
Ghana,GHA,2012,49.935
Ghana,GHA,2013,62.228
Ghana,GHA,2014,66.744
Ghana,GHA,2015,65.052
Ghana,GHA,2016,62.684
Gibraltar,GIB,1980,0
Gibraltar,GIB,1981,0
Gibraltar,GIB,1982,0
Gibraltar,GIB,1983,0
Gibraltar,GIB,1984,0
Gibraltar,GIB,1985,0
Gibraltar,GIB,1986,0
Gibraltar,GIB,1987,0
Gibraltar,GIB,1988,0
